"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"108",135,660,13.8971900939941,9.33166408538818,8.11524772644043,8.00138759613037,8.11077880859375,8.23268032073975,8.37190628051758,8.41293334960938,8.50973415374756,13.9499998092651
"109",135,720,16.3391227722168,10.5726470947266,8.58226490020752,8.15745830535889,8.13754558563232,8.22168636322021,8.36205577850342,8.41283702850342,8.51844120025635,13.9499998092651
"110",135,780,17.3675804138184,11.8070192337036,9.11388874053955,8.39828014373779,8.2127103805542,8.22694206237793,8.35314464569092,8.41263675689697,8.52710437774658,13.9499998092651
"111",135,840,17.5016326904297,12.6252546310425,9.67360210418701,8.68815040588379,8.33387279510498,8.25526332855225,8.34657192230225,8.41236305236816,8.53572368621826,13.9499998092651
"112",135,900,16.0563278198242,13.0227212905884,10.1164054870605,9.0040922164917,8.48710250854492,8.30892467498779,8.34396839141846,8.41207313537598,8.54429912567139,13.9499998092651
"113",135,960,13.9545698165894,12.7846307754517,10.4167947769165,9.28102111816406,8.6610746383667,8.38455486297607,8.3467845916748,8.41185188293457,8.55283164978027,13.9499998092651
"114",135,1020,11.0082445144653,12.1037302017212,10.4807786941528,9.49577903747559,8.82668972015381,8.4766960144043,8.35587310791016,8.41179943084717,8.56132030487061,13.9499998092651
"115",135,1080,9.1108570098877,11.1126508712769,10.361909866333,9.60065174102783,8.96871185302734,8.57430362701416,8.371413230896,8.41202545166016,8.56976699829102,13.9499998092651
"116",135,1140,8.37628746032715,10.2254095077515,10.1085271835327,9.61699485778809,9.06501960754395,8.66751384735107,8.39265251159668,8.41263103485107,8.57817363739014,13.9499998092651
"117",135,1200,7.62988424301147,9.59317493438721,9.82323169708252,9.55727100372314,9.11956310272217,8.7459020614624,8.41820430755615,8.41369533538818,8.58654117584229,13.9499998092651
"118",135,1260,7.26407623291016,9.03775119781494,9.56016254425049,9.45559883117676,9.13372707366943,8.8055944442749,8.44619846343994,8.41526699066162,8.59487056732178,13.9499998092651
"119",135,1320,6.83389186859131,8.62751960754395,9.29809379577637,9.33833408355713,9.11742687225342,8.84489727020264,8.47483062744141,8.41735935211182,8.60316467285156,13.9499998092651
"120",135,1380,6.58779811859131,8.26134300231934,9.0715446472168,9.20553970336914,9.08191299438477,8.86495018005371,8.5024995803833,8.41995525360107,8.61142539978027,13.9499998092651
"121",166,0,5.69331550598145,5.69331550598145,5.69331550598145,5.69331550598145,5.69331550598145,5.69331550598145,5.69331550598145,5.69331550598145,5.69331550598145,13.9499998092651
"122",166,60,4.00252103805542,5.3896312713623,5.65754652023315,5.6889500617981,5.69289398193359,5.69329261779785,5.69331550598145,5.69336128234863,5.7067346572876,13.9499998092651
"123",166,120,3.58333420753479,5.02074670791626,5.54636764526367,5.6606183052063,5.68734407424927,5.69260931015015,5.69330024719238,5.6934986114502,5.72008800506592,13.9499998092651
"124",166,180,3.39755964279175,4.74564456939697,5.41219806671143,5.60656356811523,5.67090749740601,5.68930578231812,5.69315338134766,5.69372367858887,5.73337745666504,13.9499998092651
"125",166,240,3.31715178489685,4.54038286209106,5.28457736968994,5.53761720657349,5.64308881759644,5.68136978149414,5.69260931015015,5.69402933120728,5.7466025352478,13.9499998092651
"126",166,300,3.29100561141968,4.40160036087036,5.17396211624146,5.4607310295105,5.60673570632935,5.66807317733765,5.69131755828857,5.69440317153931,5.75976467132568,13.9499998092651
"127",166,360,3.34122014045715,4.33227825164795,5.07429504394531,5.38758659362793,5.56594944000244,5.64896583557129,5.68896770477295,5.69482755661011,5.77286386489868,13.9499998092651
"128",166,420,3.33679485321045,4.27720785140991,4.98859024047852,5.32853651046753,5.51948690414429,5.62589836120605,5.6852970123291,5.69527959823608,5.78590059280396,13.9499998092651
"129",166,480,4.19440364837646,4.14458990097046,4.92246389389038,5.27093029022217,5.47040367126465,5.60125637054443,5.68007516860962,5.69573545455933,5.79887533187866,13.9499998092651
"130",166,540,5.35410785675049,4.53553581237793,4.99029111862183,5.19330883026123,5.43190717697144,5.57253742218018,5.67343378067017,5.69616794586182,5.8117880821228,13.9499998092651
